symbol, date, marketCap
AME,2/9/21,27861895850.00
AME,2/8/21,27626852150.00
AME,2/5/21,26960895000.00
AME,2/4/21,26995460250.00
AME,2/3/21,26852590550.00
AME,2/2/21,26843373150.00
AME,2/1/21,26472372800.00
AME,1/29/21,26099068100.00
AME,1/28/21,26449329300.00
AME,1/27/21,25592111100.00
AME,1/26/21,26108285500.00
AME,1/25/21,26811112250.00
AME,1/22/21,27041547250.00
AME,1/21/21,27532373800.00
AME,1/20/21,27677547850.00
AME,1/19/21,27410243250.00
AME,1/15/21,27421765000.00
AME,1/14/21,27818113200.00
AME,1/13/21,27984026400.00
AME,1/12/21,28601592200.00
AME,1/11/21,28608505250.00
AME,1/8/21,28467939900.00
AME,1/7/21,28666114000.00
AME,1/6/21,28631548750.00
AME,1/5/21,27467852000.00
AME,1/4/21,27278895300.00
AME,12/31/20,27868808900.00
AME,12/30/20,27558263740.00
AME,12/29/20,27289189480.00
AME,12/28/20,27542165280.00
AME,12/24/20,27376581120.00
AME,12/23/20,27279990360.00
AME,12/22/20,27059211480.00
AME,12/21/20,27162701580.00
AME,12/18/20,27160401800.00
AME,12/17/20,27052312140.00
AME,12/16/20,26856830840.00
AME,12/15/20,27089108620.00
AME,12/14/20,26746441400.00
AME,12/11/20,27224795640.00
AME,12/10/20,27217896300.00
AME,12/9/20,27312187280.00
AME,12/8/20,27268491460.00
AME,12/7/20,27047712580.00
AME,12/4/20,26870629520.00
AME,12/3/20,26316382540.00
AME,12/2/20,26452069560.00
AME,12/1/20,26962620720.00
AME,11/30/20,27259292340.00
AME,11/27/20,27544465060.00
AME,11/25/20,27555963960.00
AME,11/24/20,27884832500.00
AME,11/23/20,27089108620.00
AME,11/20/20,27004016760.00
AME,11/19/20,27178800040.00
AME,11/18/20,27422576720.00
AME,11/17/20,27312187280.00
AME,11/16/20,27615758240.00
AME,11/13/20,26969520060.00
AME,11/12/20,26550960100.00
AME,11/11/20,26852231280.00
AME,11/10/20,26780938100.00
